step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
225000,0.031079,0.044381,0.844666,0.157615,0.567588,0.375169
226000,0.016570,0.046126,0.834005,0.168392,0.579376,0.368878
227000,0.011806,0.044815,0.830272,0.167666,0.571976,0.366242
228000,0.031802,0.045374,0.830067,0.158081,0.561259,0.361144
229000,-0.001599,0.045511,0.851949,0.148938,0.543617,0.357125
230000,0.017244,0.005505,0.821257,0.181420,0.588197,0.372180
231000,0.032773,0.045433,0.811812,0.196021,0.593267,0.365615
232000,0.032280,0.045637,0.835058,0.176265,0.577329,0.368952
233000,0.012152,0.044704,0.833832,0.171741,0.570979,0.364137
234000,0.010680,0.046748,0.832308,0.156077,0.552850,0.360982
235000,0.015106,0.029820,0.817038,0.200852,0.604822,0.371175
236000,0.018999,0.045062,0.839574,0.161039,0.564703,0.366118
237000,0.037094,0.044609,0.837068,0.163054,0.555569,0.356836
238000,0.015655,0.021988,0.848536,0.159027,0.557526,0.362964
239000,0.016175,-0.026600,0.824870,0.170854,0.571967,0.364809
240000,0.017341,0.024025,0.822598,0.185863,0.590340,0.369966
241000,0.107490,0.002517,0.826306,0.173357,0.576663,0.368554
242000,0.179120,0.006810,0.833743,0.160971,0.570320,0.373345
243000,0.031758,0.020423,0.831454,0.170126,0.570221,0.368506
244000,0.015865,0.027340,0.832075,0.167518,0.575440,0.369309
245000,0.004345,0.027613,0.823561,0.170789,0.575605,0.363930
246000,0.035613,0.045342,0.830382,0.175208,0.573835,0.363017
247000,0.016052,0.045328,0.834863,0.178526,0.590633,0.380634
248000,0.011457,0.044248,0.838974,0.152950,0.545499,0.352982
249000,0.030878,0.045938,0.806302,0.195846,0.601648,0.372784
250000,0.021326,0.045226,0.822167,0.180859,0.583963,0.364782
251000,0.030077,0.044960,0.828893,0.165584,0.560717,0.353553
252000,-0.006889,0.024589,0.842153,0.159303,0.555382,0.361697
253000,0.032974,0.046338,0.827268,0.187668,0.589178,0.371760
254000,0.010065,0.023555,0.823105,0.175909,0.572646,0.359195
255000,0.031581,0.045514,0.819678,0.163912,0.560464,0.357809
256000,0.028579,0.010110,0.819716,0.178276,0.576934,0.360918
257000,0.011562,0.024774,0.829690,0.165043,0.558693,0.361594
258000,-0.015410,0.022380,0.822950,0.164705,0.569697,0.363788
259000,0.028782,0.045438,0.824312,0.177032,0.579695,0.368868
260000,0.012722,0.020969,0.834297,0.156635,0.559833,0.364034
261000,0.015102,0.026201,0.826890,0.177525,0.579296,0.368438
262000,0.037923,0.045679,0.826007,0.166986,0.559967,0.359734
263000,0.033933,0.046634,0.816589,0.178704,0.575195,0.363538
264000,0.012399,0.023549,0.820029,0.173257,0.568782,0.360067
265000,0.021522,0.192520,0.820168,0.182255,0.584244,0.370901
266000,0.121069,0.125328,0.832906,0.178090,0.581332,0.369916
267000,0.032075,0.021805,0.816653,0.191393,0.601871,0.371538
268000,0.037628,0.021277,0.818391,0.176675,0.579543,0.366860
269000,0.019332,0.029673,0.824249,0.179155,0.583051,0.370028
270000,0.014334,0.011078,0.812135,0.190063,0.592555,0.365557
271000,0.030293,0.045660,0.826841,0.168207,0.557978,0.354441
272000,0.000169,0.044650,0.834642,0.162744,0.562858,0.366066
273000,-0.003112,0.044185,0.837496,0.162468,0.563185,0.361129
274000,0.031600,0.045121,0.818670,0.181418,0.582210,0.364245
275000,0.030244,0.021391,0.824864,0.186450,0.584353,0.369269
276000,0.014879,0.022933,0.814713,0.181150,0.585070,0.365789
277000,0.022050,0.045605,0.816558,0.184318,0.585316,0.362322
278000,-0.009244,0.044720,0.845625,0.156894,0.561104,0.371591
279000,0.033614,0.045530,0.825292,0.161933,0.559989,0.365183
280000,0.005194,0.005418,0.838450,0.159508,0.553171,0.359749
281000,0.030170,0.046108,0.830243,0.179974,0.575273,0.363384
282000,0.021915,-0.015339,0.840010,0.151861,0.542364,0.353799
283000,0.032016,0.024284,0.835881,0.164152,0.562621,0.364625
284000,-0.006082,0.045606,0.832325,0.170120,0.573599,0.371621
285000,-0.014469,0.044197,0.829524,0.158700,0.552545,0.353571
286000,0.031902,0.045321,0.843487,0.150942,0.550306,0.359878
